world,regionx,regionz,chunkx,chunkz,timeinhabited_ticks,lastupdate_ticks,surface_y,biome_id,is_spawn,dominant_stone,has_lorestone_influence,has_witherstone_influence
minecraft:overworld,-5,1,-153,46,581707,null,,,0,,0,0
minecraft:overworld,-5,1,-153,47,1421728,null,,,0,,0,0
minecraft:overworld,-5,1,-153,48,2844117,null,,,0,,0,0
minecraft:overworld,-5,1,-153,49,2369660,null,,,0,,0,0
minecraft:overworld,-5,1,-153,50,1082607,null,,,0,,0,0
minecraft:overworld,-5,1,-153,51,1244470,null,,,0,,0,0
minecraft:overworld,-5,1,-153,52,1244752,null,,,0,,0,0
minecraft:overworld,-5,1,-153,53,2170637,null,,,0,,0,0
minecraft:overworld,-5,1,-153,54,2286748,null,,,0,,0,0
minecraft:overworld,-5,1,-153,55,741621,null,,,0,,0,0
minecraft:overworld,-5,1,-153,56,1989449,null,,,0,,0,0
minecraft:overworld,-5,1,-153,57,1780253,null,,,0,,0,0
minecraft:overworld,-5,1,-153,58,748752,null,,,0,,0,0
minecraft:overworld,-5,1,-153,59,495848,null,,,0,,0,0
minecraft:overworld,-5,1,-153,60,147421,null,,,0,,0,0
minecraft:overworld,-5,1,-153,61,88305,null,,,0,,0,0
minecraft:overworld,-5,1,-153,62,61321,null,,,0,,0,0
minecraft:overworld,-5,1,-152,32,758,null,,,0,,0,0
minecraft:overworld,-5,1,-152,33,843,null,,,0,,0,0
minecraft:overworld,-5,1,-152,34,102746,null,,,0,,0,0
minecraft:overworld,-5,1,-152,35,125877,null,,,0,,0,0
minecraft:overworld,-5,1,-152,36,1129,null,,,0,,0,0
minecraft:overworld,-5,1,-152,37,49239,null,,,0,,0,0
minecraft:overworld,-5,1,-152,38,48850,null,,,0,,0,0
minecraft:overworld,-5,1,-152,39,3597,null,,,0,,0,0
minecraft:overworld,-5,1,-152,40,2955,null,,,0,,0,0
minecraft:overworld,-5,1,-152,41,22948,null,,,0,,0,0
minecraft:overworld,-5,1,-152,42,504594,null,,,0,,0,0
minecraft:overworld,-5,1,-152,43,69639,null,,,0,,0,0
minecraft:overworld,-5,1,-152,44,293030,null,,,0,,0,0
minecraft:overworld,-5,1,-152,45,484051,null,,,0,,0,0
minecraft:overworld,-5,1,-152,46,973669,null,,,0,,0,0
minecraft:overworld,-5,1,-152,47,447172,null,,,0,,0,0
minecraft:overworld,-5,1,-152,48,364903,null,,,0,,0,0
minecraft:overworld,-5,1,-152,49,650929,null,,,0,,0,0
minecraft:overworld,-5,1,-152,50,953548,null,,,0,,0,0
minecraft:overworld,-5,1,-152,51,681096,null,,,0,,0,0
minecraft:overworld,-5,1,-152,52,1414867,null,,,0,,0,0
minecraft:overworld,-5,1,-152,53,2096900,null,,,0,,0,0
minecraft:overworld,-5,1,-152,54,1381148,null,,,0,,0,0
minecraft:overworld,-5,1,-152,55,758997,null,,,0,,0,0
minecraft:overworld,-5,1,-152,56,1793177,null,,,0,,0,0
minecraft:overworld,-5,1,-152,57,1648255,null,,,0,,0,0
minecraft:overworld,-5,1,-152,58,855311,null,,,0,,0,0
minecraft:overworld,-5,1,-152,59,277844,null,,,0,,0,0
minecraft:overworld,-5,1,-152,60,120123,null,,,0,,0,0
minecraft:overworld,-5,1,-152,61,64582,null,,,0,,0,0
minecraft:overworld,-5,1,-152,62,42835,null,,,0,,0,0
minecraft:overworld,-5,1,-151,32,23247,null,,,0,,0,0
minecraft:overworld,-5,1,-151,33,9601,null,,,0,,0,0
minecraft:overworld,-5,1,-151,34,94871,null,,,0,,0,0
minecraft:overworld,-5,1,-151,35,107892,null,,,0,,0,0
minecraft:overworld,-5,1,-151,36,135751,null,,,0,,0,0
minecraft:overworld,-5,1,-151,37,276757,null,,,0,,0,0
minecraft:overworld,-5,1,-151,38,169015,null,,,0,,0,0
minecraft:overworld,-5,1,-151,39,235353,null,,,0,,0,0
minecraft:overworld,-5,1,-151,40,4233,null,,,0,,0,0
minecraft:overworld,-5,1,-151,41,444121,null,,,0,,0,0
minecraft:overworld,-5,1,-151,42,444074,null,,,0,,0,0
minecraft:overworld,-5,1,-151,43,595898,null,,,0,,0,0
minecraft:overworld,-5,1,-151,44,908082,null,,,0,,0,0
minecraft:overworld,-5,1,-151,45,512451,null,,,0,,0,0
minecraft:overworld,-5,1,-151,46,480039,null,,,0,,0,0
minecraft:overworld,-5,1,-151,47,79326,null,,,0,,0,0
minecraft:overworld,-5,1,-151,48,26752,null,,,0,,0,0
minecraft:overworld,-5,1,-151,49,593088,null,,,0,,0,0
minecraft:overworld,-5,1,-151,50,724025,null,,,0,,0,0
minecraft:overworld,-5,1,-151,51,671915,null,,,0,,0,0
minecraft:overworld,-5,1,-151,52,670706,null,,,0,,0,0
minecraft:overworld,-5,1,-151,53,1516808,null,,,0,,0,0
minecraft:overworld,-5,1,-151,54,1031463,null,,,0,,0,0
minecraft:overworld,-5,1,-151,55,734507,null,,,0,,0,0
minecraft:overworld,-5,1,-151,56,562706,null,,,0,,0,0
minecraft:overworld,-5,1,-151,57,562114,null,,,0,,0,0
minecraft:overworld,-5,1,-151,58,382008,null,,,0,,0,0
minecraft:overworld,-5,1,-151,59,131725,null,,,0,,0,0
minecraft:overworld,-5,1,-151,60,85400,null,,,0,,0,0
minecraft:overworld,-5,1,-151,61,51196,null,,,0,,0,0
minecraft:overworld,-5,1,-151,62,24840,null,,,0,,0,0
minecraft:overworld,-5,1,-150,32,1036,null,,,0,,0,0
minecraft:overworld,-5,1,-150,33,9453,null,,,0,,0,0
minecraft:overworld,-5,1,-150,34,89145,null,,,0,,0,0
minecraft:overworld,-5,1,-150,35,100669,null,,,0,,0,0
minecraft:overworld,-5,1,-150,36,116897,null,,,0,,0,0
minecraft:overworld,-5,1,-150,37,155216,null,,,0,,0,0
minecraft:overworld,-5,1,-150,38,1562,null,,,0,,0,0
minecraft:overworld,-5,1,-150,39,12776,null,,,0,,0,0
minecraft:overworld,-5,1,-150,40,2245,null,,,0,,0,0
minecraft:overworld,-5,1,-150,41,196343,null,,,0,,0,0
minecraft:overworld,-5,1,-150,42,78653,null,,,0,,0,0
minecraft:overworld,-5,1,-150,43,68533,null,,,0,,0,0
minecraft:overworld,-5,1,-150,44,585438,null,,,0,,0,0
minecraft:overworld,-5,1,-150,45,280756,null,,,0,,0,0
minecraft:overworld,-5,1,-150,46,170992,null,,,0,,0,0
minecraft:overworld,-5,1,-150,47,368374,null,,,0,,0,0
minecraft:overworld,-5,1,-150,48,407591,null,,,0,,0,0
minecraft:overworld,-5,1,-150,49,545043,null,,,0,,0,0
minecraft:overworld,-5,1,-150,50,567989,null,,,0,,0,0
minecraft:overworld,-5,1,-150,51,1047843,null,,,0,,0,0
minecraft:overworld,-5,1,-150,52,872806,null,,,0,,0,0
minecraft:overworld,-5,1,-150,53,869439,null,,,0,,0,0
minecraft:overworld,-5,1,-150,54,1214293,null,,,0,,0,0
minecraft:overworld,-5,1,-150,55,545949,null,,,0,,0,0
minecraft:overworld,-5,1,-150,56,450719,null,,,0,,0,0
minecraft:overworld,-5,1,-150,57,337289,null,,,0,,0,0
minecraft:overworld,-5,1,-150,58,72394,null,,,0,,0,0
minecraft:overworld,-5,1,-150,59,54761,null,,,0,,0,0
minecraft:overworld,-5,1,-150,60,36397,null,,,0,,0,0
minecraft:overworld,-5,1,-150,61,40679,null,,,0,,0,0
minecraft:overworld,-5,1,-150,62,25643,null,,,0,,0,0
minecraft:overworld,-5,1,-149,32,56788,null,,,0,,0,0
minecraft:overworld,-5,1,-149,33,65533,null,,,0,,0,0
minecraft:overworld,-5,1,-149,34,78659,null,,,0,,0,0
minecraft:overworld,-5,1,-149,35,290,null,,,0,,0,0
minecraft:overworld,-5,1,-149,36,101303,null,,,0,,0,0
minecraft:overworld,-5,1,-149,37,128204,null,,,0,,0,0
minecraft:overworld,-5,1,-149,38,572,null,,,0,,0,0
minecraft:overworld,-5,1,-149,39,525,null,,,0,,0,0
minecraft:overworld,-5,1,-149,40,70842,null,,,0,,0,0
minecraft:overworld,-5,1,-149,41,83621,null,,,0,,0,0
minecraft:overworld,-5,1,-149,42,81721,null,,,0,,0,0
minecraft:overworld,-5,1,-149,43,22019,null,,,0,,0,0
minecraft:overworld,-5,1,-149,44,312166,null,,,0,,0,0
minecraft:overworld,-5,1,-149,45,34130,null,,,0,,0,0
minecraft:overworld,-5,1,-149,46,716,null,,,0,,0,0
minecraft:overworld,-5,1,-149,47,275011,null,,,0,,0,0
minecraft:overworld,-5,1,-149,48,345093,null,,,0,,0,0
minecraft:overworld,-5,1,-149,49,484584,null,,,0,,0,0
minecraft:overworld,-5,1,-149,50,527582,null,,,0,,0,0
minecraft:overworld,-5,1,-149,51,841900,null,,,0,,0,0
minecraft:overworld,-5,1,-149,52,571142,null,,,0,,0,0
minecraft:overworld,-5,1,-149,53,693261,null,,,0,,0,0
minecraft:overworld,-5,1,-149,54,591360,null,,,0,,0,0
minecraft:overworld,-5,1,-149,55,392506,null,,,0,,0,0
minecraft:overworld,-5,1,-149,56,344178,null,,,0,,0,0
minecraft:overworld,-5,1,-149,57,312821,null,,,0,,0,0
minecraft:overworld,-5,1,-149,58,168892,null,,,0,,0,0
minecraft:overworld,-5,1,-149,59,52422,null,,,0,,0,0
minecraft:overworld,-5,1,-149,60,50815,null,,,0,,0,0
minecraft:overworld,-5,1,-149,61,13672,null,,,0,,0,0
minecraft:overworld,-5,1,-149,62,22051,null,,,0,,0,0
minecraft:overworld,-5,1,-148,32,51773,null,,,0,,0,0
minecraft:overworld,-5,1,-148,33,154,null,,,0,,0,0
minecraft:overworld,-5,1,-148,34,227,null,,,0,,0,0
minecraft:overworld,-5,1,-148,35,248,null,,,0,,0,0
minecraft:overworld,-5,1,-148,36,27278,null,,,0,,0,0
minecraft:overworld,-5,1,-148,37,868,null,,,0,,0,0
minecraft:overworld,-5,1,-148,38,809,null,,,0,,0,0
minecraft:overworld,-5,1,-148,39,63029,null,,,0,,0,0
minecraft:overworld,-5,1,-148,40,88495,null,,,0,,0,0
minecraft:overworld,-5,1,-148,41,81196,null,,,0,,0,0
minecraft:overworld,-5,1,-148,42,4422,null,,,0,,0,0
minecraft:overworld,-5,1,-148,43,1196,null,,,0,,0,0
minecraft:overworld,-5,1,-148,44,1076,null,,,0,,0,0
minecraft:overworld,-5,1,-148,45,224774,null,,,0,,0,0
minecraft:overworld,-5,1,-148,46,213759,null,,,0,,0,0
minecraft:overworld,-5,1,-148,47,15082,null,,,0,,0,0
minecraft:overworld,-5,1,-148,48,290323,null,,,0,,0,0
minecraft:overworld,-5,1,-148,49,386984,null,,,0,,0,0
minecraft:overworld,-5,1,-148,50,370169,null,,,0,,0,0
minecraft:overworld,-5,1,-148,51,379563,null,,,0,,0,0
minecraft:overworld,-5,1,-148,52,351123,null,,,0,,0,0
minecraft:overworld,-5,1,-148,53,447528,null,,,0,,0,0
minecraft:overworld,-5,1,-148,54,379301,null,,,0,,0,0
minecraft:overworld,-5,1,-148,55,352584,null,,,0,,0,0
minecraft:overworld,-5,1,-148,56,342630,null,,,0,,0,0
minecraft:overworld,-5,1,-148,57,168611,null,,,0,,0,0
minecraft:overworld,-5,1,-148,58,73375,null,,,0,,0,0
minecraft:overworld,-5,1,-148,59,301,null,,,0,,0,0
minecraft:overworld,-5,1,-148,60,10310,null,,,0,,0,0
minecraft:overworld,-5,1,-148,61,8717,null,,,0,,0,0
minecraft:overworld,-5,1,-148,62,53815,null,,,0,,0,0
minecraft:overworld,-5,1,-147,32,1406,null,,,0,,0,0
minecraft:overworld,-5,1,-147,33,51139,null,,,0,,0,0
minecraft:overworld,-5,1,-147,34,3253,null,,,0,,0,0
minecraft:overworld,-5,1,-147,35,22405,null,,,0,,0,0
minecraft:overworld,-5,1,-147,36,186,null,,,0,,0,0
minecraft:overworld,-5,1,-147,37,195,null,,,0,,0,0
minecraft:overworld,-5,1,-147,38,206,null,,,0,,0,0
minecraft:overworld,-5,1,-147,39,50008,null,,,0,,0,0
minecraft:overworld,-5,1,-147,40,78076,null,,,0,,0,0
minecraft:overworld,-5,1,-147,41,48351,null,,,0,,0,0
minecraft:overworld,-5,1,-147,42,8369,null,,,0,,0,0
minecraft:overworld,-5,1,-147,43,750,null,,,0,,0,0
minecraft:overworld,-5,1,-147,44,77484,null,,,0,,0,0
minecraft:overworld,-5,1,-147,45,119922,null,,,0,,0,0
minecraft:overworld,-5,1,-147,46,92461,null,,,0,,0,0
minecraft:overworld,-5,1,-147,47,75124,null,,,0,,0,0
minecraft:overworld,-5,1,-147,48,163931,null,,,0,,0,0
minecraft:overworld,-5,1,-147,49,294630,null,,,0,,0,0
minecraft:overworld,-5,1,-147,50,297625,null,,,0,,0,0
minecraft:overworld,-5,1,-147,51,360661,null,,,0,,0,0
minecraft:overworld,-5,1,-147,52,328174,null,,,0,,0,0
minecraft:overworld,-5,1,-147,53,341135,null,,,0,,0,0
minecraft:overworld,-5,1,-147,54,323986,null,,,0,,0,0
minecraft:overworld,-5,1,-147,55,306460,null,,,0,,0,0
minecraft:overworld,-5,1,-147,56,162799,null,,,0,,0,0
minecraft:overworld,-5,1,-147,57,61332,null,,,0,,0,0
minecraft:overworld,-5,1,-147,58,264,null,,,0,,0,0
minecraft:overworld,-5,1,-147,59,264,null,,,0,,0,0
minecraft:overworld,-5,1,-147,60,260,null,,,0,,0,0
minecraft:overworld,-5,1,-147,61,41603,null,,,0,,0,0
minecraft:overworld,-5,1,-147,62,55351,null,,,0,,0,0
minecraft:overworld,-5,1,-146,32,9710,null,,,0,,0,0
minecraft:overworld,-5,1,-146,33,48560,null,,,0,,0,0
minecraft:overworld,-5,1,-146,34,3848,null,,,0,,0,0
minecraft:overworld,-5,1,-146,35,17516,null,,,0,,0,0
minecraft:overworld,-5,1,-146,36,18107,null,,,0,,0,0
minecraft:overworld,-5,1,-146,37,200,null,,,0,,0,0
minecraft:overworld,-5,1,-146,38,209,null,,,0,,0,0
minecraft:overworld,-5,1,-146,39,27755,null,,,0,,0,0
minecraft:overworld,-5,1,-146,40,57343,null,,,0,,0,0
minecraft:overworld,-5,1,-146,41,60889,null,,,0,,0,0
minecraft:overworld,-5,1,-146,42,11687,null,,,0,,0,0
minecraft:overworld,-5,1,-146,43,84380,null,,,0,,0,0
minecraft:overworld,-5,1,-146,44,90483,null,,,0,,0,0
minecraft:overworld,-5,1,-146,45,93522,null,,,0,,0,0
minecraft:overworld,-5,1,-146,46,46413,null,,,0,,0,0
minecraft:overworld,-5,1,-146,47,92667,null,,,0,,0,0
minecraft:overworld,-5,1,-146,48,50671,null,,,0,,0,0
minecraft:overworld,-5,1,-146,49,116909,null,,,0,,0,0
minecraft:overworld,-5,1,-146,50,246396,null,,,0,,0,0
minecraft:overworld,-5,1,-146,51,276592,null,,,0,,0,0
minecraft:overworld,-5,1,-146,52,266466,null,,,0,,0,0
minecraft:overworld,-5,1,-146,53,232279,null,,,0,,0,0
minecraft:overworld,-5,1,-146,54,153753,null,,,0,,0,0
minecraft:overworld,-5,1,-146,55,108139,null,,,0,,0,0
minecraft:overworld,-5,1,-146,56,76204,null,,,0,,0,0
minecraft:overworld,-5,1,-146,57,59821,null,,,0,,0,0
minecraft:overworld,-5,1,-146,58,49097,null,,,0,,0,0
minecraft:overworld,-5,1,-146,59,39842,null,,,0,,0,0
minecraft:overworld,-5,1,-146,60,70688,null,,,0,,0,0
minecraft:overworld,-5,1,-146,61,290,null,,,0,,0,0
minecraft:overworld,-5,1,-146,62,207,null,,,0,,0,0
minecraft:overworld,-5,1,-145,32,1202,null,,,0,,0,0
minecraft:overworld,-5,1,-145,33,105,null,,,0,,0,0
minecraft:overworld,-5,1,-145,34,130,null,,,0,,0,0
minecraft:overworld,-5,1,-145,35,2012,null,,,0,,0,0
minecraft:overworld,-5,1,-145,36,16807,null,,,0,,0,0
minecraft:overworld,-5,1,-145,37,12102,null,,,0,,0,0
minecraft:overworld,-5,1,-145,38,4657,null,,,0,,0,0
minecraft:overworld,-5,1,-145,39,244,null,,,0,,0,0
minecraft:overworld,-5,1,-145,40,237,null,,,0,,0,0
minecraft:overworld,-5,1,-145,41,255,null,,,0,,0,0
minecraft:overworld,-5,1,-145,42,270,null,,,0,,0,0
minecraft:overworld,-5,1,-145,43,54112,null,,,0,,0,0
minecraft:overworld,-5,1,-145,44,59441,null,,,0,,0,0
minecraft:overworld,-5,1,-145,45,45660,null,,,0,,0,0
minecraft:overworld,-5,1,-145,46,46208,null,,,0,,0,0
minecraft:overworld,-5,1,-145,47,48722,null,,,0,,0,0
minecraft:overworld,-5,1,-145,48,55119,null,,,0,,0,0
minecraft:overworld,-5,1,-145,49,108916,null,,,0,,0,0
minecraft:overworld,-5,1,-145,50,106529,null,,,0,,0,0
minecraft:overworld,-5,1,-145,51,90838,null,,,0,,0,0
minecraft:overworld,-5,1,-145,52,82121,null,,,0,,0,0
minecraft:overworld,-5,1,-145,53,95373,null,,,0,,0,0
minecraft:overworld,-5,1,-145,54,83158,null,,,0,,0,0
minecraft:overworld,-5,1,-145,55,79868,null,,,0,,0,0
minecraft:overworld,-5,1,-145,56,77718,null,,,0,,0,0
minecraft:overworld,-5,1,-145,57,80330,null,,,0,,0,0
minecraft:overworld,-5,1,-145,58,63888,null,,,0,,0,0
minecraft:overworld,-5,1,-145,59,73252,null,,,0,,0,0
minecraft:overworld,-5,1,-145,60,60662,null,,,0,,0,0
minecraft:overworld,-5,1,-145,61,143,null,,,0,,0,0
minecraft:overworld,-5,1,-145,62,147,null,,,0,,0,0
minecraft:overworld,-5,1,-144,32,1156,null,,,0,,0,0
minecraft:overworld,-5,1,-144,33,113,null,,,0,,0,0
minecraft:overworld,-5,1,-144,34,137,null,,,0,,0,0
minecraft:overworld,-5,1,-144,35,13227,null,,,0,,0,0
minecraft:overworld,-5,1,-144,36,15288,null,,,0,,0,0
minecraft:overworld,-5,1,-144,37,15875,null,,,0,,0,0
minecraft:overworld,-5,1,-144,38,12194,null,,,0,,0,0
minecraft:overworld,-5,1,-144,39,20548,null,,,0,,0,0
minecraft:overworld,-5,1,-144,40,241,null,,,0,,0,0
minecraft:overworld,-5,1,-144,41,269,null,,,0,,0,0
minecraft:overworld,-5,1,-144,42,272,null,,,0,,0,0
minecraft:overworld,-5,1,-144,43,314,null,,,0,,0,0
minecraft:overworld,-5,1,-144,44,308,null,,,0,,0,0
minecraft:overworld,-5,1,-144,45,82149,null,,,0,,0,0
minecraft:overworld,-5,1,-144,46,94200,null,,,0,,0,0
minecraft:overworld,-5,1,-144,47,80619,null,,,0,,0,0
minecraft:overworld,-5,1,-144,48,89723,null,,,0,,0,0
minecraft:overworld,-5,1,-144,49,125734,null,,,0,,0,0
minecraft:overworld,-5,1,-144,50,136305,null,,,0,,0,0
minecraft:overworld,-5,1,-144,51,167833,null,,,0,,0,0
minecraft:overworld,-5,1,-144,52,125783,null,,,0,,0,0
minecraft:overworld,-5,1,-144,53,118626,null,,,0,,0,0
minecraft:overworld,-5,1,-144,54,59857,null,,,0,,0,0
minecraft:overworld,-5,1,-144,55,3481,null,,,0,,0,0
minecraft:overworld,-5,1,-144,56,109,null,,,0,,0,0
minecraft:overworld,-5,1,-144,57,11654,null,,,0,,0,0
minecraft:overworld,-5,1,-144,58,96376,null,,,0,,0,0
minecraft:overworld,-5,1,-144,59,66577,null,,,0,,0,0
minecraft:overworld,-5,1,-144,60,38291,null,,,0,,0,0
minecraft:overworld,-5,1,-144,61,132,null,,,0,,0,0
minecraft:overworld,-5,1,-144,62,136,null,,,0,,0,0
minecraft:overworld,-5,1,-143,32,9251,null,,,0,,0,0
minecraft:overworld,-5,1,-143,33,121,null,,,0,,0,0
minecraft:overworld,-5,1,-143,34,499,null,,,0,,0,0
minecraft:overworld,-5,1,-143,35,10737,null,,,0,,0,0
minecraft:overworld,-5,1,-143,36,12106,null,,,0,,0,0
minecraft:overworld,-5,1,-143,37,12884,null,,,0,,0,0
minecraft:overworld,-5,1,-143,38,6817,null,,,0,,0,0
minecraft:overworld,-5,1,-143,39,5908,null,,,0,,0,0
minecraft:overworld,-5,1,-143,40,253,null,,,0,,0,0
minecraft:overworld,-5,1,-143,41,5052,null,,,0,,0,0
minecraft:overworld,-5,1,-143,42,13783,null,,,0,,0,0
minecraft:overworld,-5,1,-143,43,16416,null,,,0,,0,0
minecraft:overworld,-5,1,-143,44,43369,null,,,0,,0,0
minecraft:overworld,-5,1,-143,45,98083,null,,,0,,0,0
minecraft:overworld,-5,1,-143,46,132611,null,,,0,,0,0
minecraft:overworld,-5,1,-143,47,111051,null,,,0,,0,0
minecraft:overworld,-5,1,-143,48,81108,null,,,0,,0,0
minecraft:overworld,-5,1,-143,49,78543,null,,,0,,0,0
minecraft:overworld,-5,1,-143,50,128908,null,,,0,,0,0
minecraft:overworld,-5,1,-143,51,134623,null,,,0,,0,0
minecraft:overworld,-5,1,-143,52,113495,null,,,0,,0,0
minecraft:overworld,-5,1,-143,53,91211,null,,,0,,0,0
minecraft:overworld,-5,1,-143,54,97509,null,,,0,,0,0
minecraft:overworld,-5,1,-143,55,93075,null,,,0,,0,0
minecraft:overworld,-5,1,-143,56,65,null,,,0,,0,0
minecraft:overworld,-5,1,-143,57,88,null,,,0,,0,0
minecraft:overworld,-5,1,-143,58,69668,null,,,0,,0,0
minecraft:overworld,-5,1,-143,59,45457,null,,,0,,0,0
minecraft:overworld,-5,1,-143,60,21913,null,,,0,,0,0
minecraft:overworld,-5,1,-143,61,115,null,,,0,,0,0
minecraft:overworld,-5,1,-143,62,123,null,,,0,,0,0
minecraft:overworld,-5,1,-142,32,10656,null,,,0,,0,0
minecraft:overworld,-5,1,-142,33,277,null,,,0,,0,0
minecraft:overworld,-5,1,-142,34,277,null,,,0,,0,0
minecraft:overworld,-5,1,-142,35,206,null,,,0,,0,0
minecraft:overworld,-5,1,-142,36,7361,null,,,0,,0,0
minecraft:overworld,-5,1,-142,37,10800,null,,,0,,0,0
minecraft:overworld,-5,1,-142,38,4852,null,,,0,,0,0
minecraft:overworld,-5,1,-142,39,258,null,,,0,,0,0
minecraft:overworld,-5,1,-142,40,274,null,,,0,,0,0
minecraft:overworld,-5,1,-142,41,23882,null,,,0,,0,0
minecraft:overworld,-5,1,-142,42,53737,null,,,0,,0,0
minecraft:overworld,-5,1,-142,43,52071,null,,,0,,0,0
minecraft:overworld,-5,1,-142,44,64097,null,,,0,,0,0
minecraft:overworld,-5,1,-142,45,162394,null,,,0,,0,0
minecraft:overworld,-5,1,-142,46,179324,null,,,0,,0,0
minecraft:overworld,-5,1,-142,47,75439,null,,,0,,0,0
minecraft:overworld,-5,1,-142,48,129677,null,,,0,,0,0
minecraft:overworld,-5,1,-142,49,77624,null,,,0,,0,0
minecraft:overworld,-5,1,-142,50,228650,null,,,0,,0,0
minecraft:overworld,-5,1,-142,51,121722,null,,,0,,0,0
minecraft:overworld,-5,1,-142,52,121872,null,,,0,,0,0
minecraft:overworld,-5,1,-142,53,99607,null,,,0,,0,0
minecraft:overworld,-5,1,-142,54,141507,null,,,0,,0,0
minecraft:overworld,-5,1,-142,55,108255,null,,,0,,0,0
minecraft:overworld,-5,1,-142,56,22,null,,,0,,0,0
minecraft:overworld,-5,1,-142,57,24,null,,,0,,0,0
minecraft:overworld,-5,1,-142,58,51,null,,,0,,0,0
minecraft:overworld,-5,1,-142,59,70,null,,,0,,0,0
minecraft:overworld,-5,1,-142,60,25880,null,,,0,,0,0
minecraft:overworld,-5,1,-142,61,18670,null,,,0,,0,0
minecraft:overworld,-5,1,-142,62,25147,null,,,0,,0,0
minecraft:overworld,-5,1,-141,32,36758,null,,,0,,0,0
minecraft:overworld,-5,1,-141,33,37071,null,,,0,,0,0
minecraft:overworld,-5,1,-141,34,573,null,,,0,,0,0
minecraft:overworld,-5,1,-141,35,649,null,,,0,,0,0
minecraft:overworld,-5,1,-141,36,15922,null,,,0,,0,0
minecraft:overworld,-5,1,-141,37,16737,null,,,0,,0,0
minecraft:overworld,-5,1,-141,38,4313,null,,,0,,0,0
minecraft:overworld,-5,1,-141,39,275,null,,,0,,0,0
minecraft:overworld,-5,1,-141,40,7084,null,,,0,,0,0
minecraft:overworld,-5,1,-141,41,25015,null,,,0,,0,0
minecraft:overworld,-5,1,-141,42,50673,null,,,0,,0,0
minecraft:overworld,-5,1,-141,43,85876,null,,,0,,0,0
minecraft:overworld,-5,1,-141,44,70609,null,,,0,,0,0
minecraft:overworld,-5,1,-141,45,195742,null,,,0,,0,0
minecraft:overworld,-5,1,-141,46,218899,null,,,0,,0,0
minecraft:overworld,-5,1,-141,47,209080,null,,,0,,0,0
minecraft:overworld,-5,1,-141,48,322918,null,,,0,,0,0
minecraft:overworld,-5,1,-141,49,219805,null,,,0,,0,0
minecraft:overworld,-5,1,-141,50,200958,null,,,0,,0,0
minecraft:overworld,-5,1,-141,51,108268,null,,,0,,0,0
minecraft:overworld,-5,1,-141,52,93613,null,,,0,,0,0
minecraft:overworld,-5,1,-141,53,119196,null,,,0,,0,0
minecraft:overworld,-5,1,-141,54,132336,null,,,0,,0,0
minecraft:overworld,-5,1,-141,55,106062,null,,,0,,0,0
minecraft:overworld,-5,1,-141,56,139,null,,,0,,0,0
minecraft:overworld,-5,1,-141,57,82,null,,,0,,0,0
minecraft:overworld,-5,1,-141,58,32,null,,,0,,0,0
minecraft:overworld,-5,1,-141,59,9,null,,,0,,0,0
minecraft:overworld,-5,1,-141,60,10154,null,,,0,,0,0
minecraft:overworld,-5,1,-141,61,22358,null,,,0,,0,0
minecraft:overworld,-5,1,-141,62,486,null,,,0,,0,0
minecraft:overworld,-5,1,-140,32,39440,null,,,0,,0,0
minecraft:overworld,-5,1,-140,33,39696,null,,,0,,0,0
minecraft:overworld,-5,1,-140,34,38898,null,,,0,,0,0
minecraft:overworld,-5,1,-140,35,21197,null,,,0,,0,0
minecraft:overworld,-5,1,-140,36,16327,null,,,0,,0,0
minecraft:overworld,-5,1,-140,37,16418,null,,,0,,0,0
minecraft:overworld,-5,1,-140,38,15271,null,,,0,,0,0
minecraft:overworld,-5,1,-140,39,6714,null,,,0,,0,0
minecraft:overworld,-5,1,-140,40,13605,null,,,0,,0,0
minecraft:overworld,-5,1,-140,41,18874,null,,,0,,0,0
minecraft:overworld,-5,1,-140,42,30341,null,,,0,,0,0
minecraft:overworld,-5,1,-140,43,30600,null,,,0,,0,0
minecraft:overworld,-5,1,-140,44,19261,null,,,0,,0,0
minecraft:overworld,-5,1,-140,45,135983,null,,,0,,0,0
minecraft:overworld,-5,1,-140,46,191160,null,,,0,,0,0
minecraft:overworld,-5,1,-140,47,228998,null,,,0,,0,0
minecraft:overworld,-5,1,-140,48,286526,null,,,0,,0,0
minecraft:overworld,-5,1,-140,49,241106,null,,,0,,0,0
minecraft:overworld,-5,1,-140,50,188952,null,,,0,,0,0
minecraft:overworld,-5,1,-140,51,87993,null,,,0,,0,0
minecraft:overworld,-5,1,-140,52,88729,null,,,0,,0,0
minecraft:overworld,-5,1,-140,53,73395,null,,,0,,0,0
minecraft:overworld,-5,1,-140,54,82242,null,,,0,,0,0
minecraft:overworld,-5,1,-140,55,195,null,,,0,,0,0
minecraft:overworld,-5,1,-140,56,152,null,,,0,,0,0
minecraft:overworld,-5,1,-140,57,893,null,,,0,,0,0
minecraft:overworld,-5,1,-140,58,10247,null,,,0,,0,0
minecraft:overworld,-5,1,-140,59,1724,null,,,0,,0,0
minecraft:overworld,-5,1,-140,60,90,null,,,0,,0,0
minecraft:overworld,-5,1,-140,61,107,null,,,0,,0,0
minecraft:overworld,-5,1,-140,62,10471,null,,,0,,0,0
